,x-coord,y-coord,r-radius,count
33,0.0720312491795723,0.237613867904637,0.1035492496619679,46.0
34,0.1106307797712528,0.1297441366752221,0.1040720242823234,480.0
35,0.0715491299704329,0.1431417198683892,0.1029733960049034,310.0
36,0.0679565044075607,0.2191270691941745,0.1047273773560341,62.0
37,0.1716425182358096,0.2559386377334394,0.1094111927636282,259.0
38,0.1098315344512601,0.1328553900372268,0.1089458165177846,529.0
39,0.0906569144307288,0.1475390281820406,0.1061874730381598,309.0
40,0.0978434578954442,0.1367201375822821,0.1069480449290438,413.0
41,0.0800596509320493,0.2258406764890139,0.1004721337255617,55.0
42,0.0919476119767112,0.1428862755177749,0.1076310017750756,373.0
43,0.0753110624001135,0.2284518256575743,0.1073806672869522,59.0
44,0.0800937850380633,0.2264444547810061,0.100318722493874,55.0
45,0.1465419675563681,0.1159193273501498,0.1079939996380807,432.0
46,0.0862501500748279,0.1464271558727969,0.105124334671708,306.0
47,0.1730865445482156,0.2439330662280118,0.1036455421829346,264.0
48,0.0545974768031704,0.2287181269616247,0.1014682643300076,26.0
49,0.0951930313992149,0.1607742103926471,0.1074968944522478,249.0
50,0.0646171596476409,0.2282224674294009,0.1000946866990707,36.0
51,0.0656039960606955,0.2323114635729385,0.1080943363823374,50.0
52,0.0927370129829792,0.1758815259488966,0.1066092875791355,165.0
53,0.0965329478943736,0.1562939665662635,0.1007402615321752,236.0
54,0.0720857439948883,0.2156087931791486,0.1076241914208217,77.0
55,0.1632045728813806,0.2608218297217338,0.1094515042124813,245.0
56,0.0954377623610912,0.1433298485487628,0.1009727550600111,302.0
57,0.0807134383751075,0.1451244348389839,0.1016356334334932,292.0
58,0.0979785334501493,0.1471453705235446,0.1051444371413334,313.0
59,0.0816910568210998,0.233170624446399,0.109479017688424,59.0
60,0.0752227705231037,0.2346782145192971,0.1070690673966233,54.0
61,0.1590252513446226,0.1006836343012867,0.1067581951702241,278.0
62,0.0896756602717696,0.2321933890964626,0.1003527735214547,52.0
63,0.0936775726313609,0.1475773682944559,0.1029009287334138,292.0
64,0.0876265344648107,0.1318432647377374,0.1014373138237111,398.0
65,0.174830192296632,0.2437263739190141,0.108958244589853,276.0
66,0.0780145893656093,0.2181095317639385,0.1060129215986689,75.0
67,0.1661632600726575,0.2441588987485757,0.1080401248920453,263.0
68,0.1565837137689659,0.2491658781014286,0.1067412962633339,255.0
69,0.1703552173400767,0.2569588388411371,0.1072409624530862,254.0
70,0.0906041105486522,0.1420479873676347,0.1053178830028654,350.0
71,0.1773970475007557,0.2499663260410386,0.1003414629963438,254.0
72,0.1885247568711129,0.2532750395198292,0.1091811150029736,294.0
73,0.0835066700687216,0.1458385432367554,0.1087174117993662,345.0
74,0.0865167938927524,0.1365255307874073,0.1006071394789804,360.0
75,0.1725495163833549,0.2405172552850302,0.1068627938424283,270.0
76,0.1545384471494544,0.1107020104381358,0.1019509779830206,297.0
77,0.1608935796077284,0.254201196854781,0.1051987577800016,247.0
78,0.0752735553824961,0.1439063999679697,0.1023238293183888,299.0
79,0.1750474497674372,0.254995279043725,0.1087163552122797,264.0
80,0.0799827886226362,0.2402995074935723,0.1032856330558894,48.0
81,0.1719106096824979,0.2344678915114029,0.1033528100398502,267.0
82,0.0846923081331093,0.2150358652419123,0.1032936654360508,76.0
83,0.1640760040923911,0.1035898958066242,0.1024466081721792,218.0
84,0.0890980699037423,0.2331925934398383,0.1032324848725509,53.0
85,0.0737120465755098,0.1519285017015323,0.1000826360497262,241.0
86,0.0846096373791124,0.1456126371046137,0.1017735219728386,293.0
87,0.1452558934751424,0.107138629094747,0.1025804728304625,337.0
88,0.1723546356399141,0.1095554676815795,0.1007994805264235,182.0
89,0.0774124547119858,0.2379921510913549,0.1072094620104558,53.0
90,0.1753212751381574,0.2397485314219449,0.1096439765121394,281.0
91,0.1760820137132519,0.2379883698048373,0.1033849061998201,270.0
92,0.1783667671218483,0.2451527311472588,0.1083311827764532,280.0
93,0.056637572503165,0.2270353710895073,0.1052837512475673,41.0
94,0.0706512307736573,0.2374934200877232,0.104717799595319,47.0
95,0.0863602899909026,0.1630060921035256,0.1054638641021995,223.0
96,0.1631452627047539,0.2508885110693166,0.1085050834899296,257.0
97,0.0758793366095897,0.2275078760245877,0.1011278693279749,53.0
98,0.0867131159846542,0.1457116214489277,0.1053744230503133,314.0
99,0.0914067714519746,0.1448398274602961,0.1030809042114113,302.0
100,0.1643259349286375,0.2550061877214543,0.1078790229538844,250.0
101,0.0686633403098989,0.2358055192855853,0.1057880558082906,49.0
102,0.1409113151984483,0.1259332226855152,0.1057846407052523,518.0
103,0.0509838796700246,0.2267105905851753,0.1001944291461981,21.0
104,0.0843030308172262,0.1413627163809613,0.1004706306993441,310.0
105,0.1619148948233389,0.2387570493826876,0.107585786205057,263.0
106,0.0806566997938049,0.2294038701484015,0.1036831188601376,56.0
107,0.1656878360218869,0.0982696496366182,0.1047012028614682,215.0
108,0.071048087814094,0.2306747640624074,0.1026664676146729,47.0
109,0.1491557730024873,0.0999474589460258,0.1057029133772674,319.0
110,0.0964626913730683,0.1498987901049559,0.108853378492389,320.0
111,0.0632080608205725,0.2173615114220924,0.1037621381659218,62.0
112,0.0841747169283527,0.1377258628261881,0.1063879449125409,394.0
113,0.167638247726827,0.2411597547764639,0.1075411250438339,265.0
114,0.1579597644211477,0.2387854163082777,0.1087838119253458,264.0
115,0.0826286121763683,0.2214826756851931,0.1042239589378097,68.0
116,0.0841036222903892,0.1497290328365481,0.1062961034733004,294.0
117,0.168345793554117,0.2484055380669457,0.1026839697781961,251.0
118,0.0732969649173923,0.2234739661944962,0.1055129729115948,64.0
119,0.0982819809482968,0.1482000161602132,0.1044776807542208,302.0
120,0.1861667383819192,0.2492574209468738,0.1075638104244287,290.0
121,0.1794815550941016,0.252668420110256,0.1018540992211443,255.0
122,0.0538715372643146,0.1543164451918259,0.1037388646517319,234.0
123,0.0849594131266285,0.1517196824267862,0.101659818670271,259.0
124,0.066980051081327,0.2272012267501751,0.1011067251386978,44.0
125,0.1470181057770901,0.0850884694334606,0.1078368739023123,332.0
126,0.0542013289781282,0.2402956094994536,0.1058176387860092,30.0
127,0.1594352389578829,0.1095965614493152,0.1082405321118645,330.0
128,0.1672576066541166,0.2334975599836032,0.1039045540667255,264.0
129,0.0836714933712015,0.1356440698290155,0.1070209295751398,405.0
130,0.0686236358276415,0.2335630882072158,0.1000258752028047,39.0
131,0.1549637467103134,0.1101669848339216,0.1038738094556307,312.0
132,0.1746970054950735,0.2453155513735071,0.1061168778841397,270.0
133,0.0589778948269868,0.2378734221692112,0.1032843461736166,31.0
134,0.1556839718889349,0.096987792935626,0.1044895492252973,270.0
135,0.1603280419756959,0.2581250419029862,0.1080650046554207,246.0
136,0.1798168087412173,0.256838565536214,0.103222883387829,253.0
137,0.0856603244083036,0.2431166010454554,0.1083855978336437,50.0
138,0.1905814162580058,0.2472594617498243,0.1053821529362706,294.0
139,0.1616293376989189,0.1112228276611489,0.1086458580996423,328.0
140,0.0789501202601956,0.2366533860147069,0.1066679527146003,53.0
141,0.05480292344623,0.2406713501024497,0.1015238874242207,20.0
142,0.0925378203395979,0.1424863685522588,0.1055033620286586,351.0
143,0.1490908499685377,0.1228307331019514,0.108692409453511,465.0
144,0.0766261337400307,0.1398714934687157,0.1091247248118152,397.0
145,0.0770164088197292,0.2407629392022232,0.1062419770060912,49.0
146,0.0764211078319561,0.1400413764552869,0.1037964709600754,357.0
147,0.0751571209481581,0.2412057460910787,0.1052657921762934,48.0
148,0.074398975141032,0.2438484292598824,0.1086970115416387,49.0
149,0.1450708317061818,0.1141039050359841,0.1007262439757505,346.0
150,0.1707473119330381,0.2640232059404077,0.1067863150471879,242.0
151,0.1638173904932502,0.2471764202839992,0.1074033951862031,259.0
152,0.1545112683542984,0.2377722790957205,0.1041703093206008,261.0
153,0.0804882742724348,0.132749386165047,0.1016548872015453,396.0
154,0.1723810159218154,0.1179992862312142,0.1013337238830543,224.0
155,0.0871599043428688,0.2178659692439158,0.1052047294009882,75.0
156,0.0663249381303356,0.1452633740914904,0.1044404837575937,299.0
157,0.0687288229613223,0.1554562750793167,0.1085909535990249,279.0
158,0.144482700039922,0.1293478323517706,0.109633993006423,551.0
159,0.1486971729352663,0.1203240294685828,0.1058764706252999,416.0
160,0.1118256088267483,0.1340426889697393,0.1038637742167662,451.0
161,0.1016590084281298,0.1513887239723019,0.1060440335827965,300.0
162,0.079694294247572,0.1345992162685461,0.1007402455637993,377.0
163,0.1820207139038302,0.2401026331703244,0.1014575297083771,275.0
164,0.1731853444677882,0.2338086932994323,0.109397803094386,280.0
165,0.0799011844818318,0.1270252080378503,0.1019359326335438,444.0
166,0.164876908703708,0.2469469346797579,0.1084141498501759,262.0
167,0.1430675085042226,0.1058237411387072,0.1029746075413814,350.0
168,0.0851707955950371,0.1481799591619024,0.1021342339406405,283.0
169,0.0832432148351959,0.2284964689422352,0.1070043923340484,60.0
170,0.1795309975172414,0.2476945886311437,0.1074464435344278,279.0
171,0.1033728768594055,0.1412611402803932,0.1028951205240032,345.0
172,0.0790446963626877,0.1350058298697818,0.1006136147888369,374.0
173,0.1428377716315887,0.1059516573503431,0.1028034227747661,350.0
174,0.0840609739363658,0.2417819793272728,0.1021757125412946,48.0
175,0.1453390309679728,0.125723639884614,0.1069218101954618,488.0
176,0.1814940937975055,0.2378090110844704,0.1061315997202079,285.0
177,0.0978734537687155,0.142343218300884,0.1015982389631774,318.0
178,0.0826861587077729,0.2235410855266916,0.1047505949691763,65.0
179,0.0684807633318641,0.1612843218843099,0.1017697154186005,198.0
180,0.1836575428564659,0.2649393369377966,0.1006042351059504,242.0
181,0.0910722482724957,0.1352136687625359,0.1075059984652534,420.0
182,0.1659657454317746,0.2538244842276754,0.1023661503372519,243.0
183,0.1672756745837912,0.2493094043035603,0.1070862746162732,260.0
184,0.1431362344719992,0.1094857039973679,0.1054769228917145,393.0
185,0.107189281731162,0.1378266155420628,0.1099310368757742,477.0
186,0.1709512585062875,0.2353650808702757,0.1062918140430569,271.0
187,0.0823818758345516,0.2383175931668391,0.1006953980498051,48.0
188,0.0701635592194363,0.2369860812194995,0.1080962967115833,51.0
189,0.0951256248523454,0.1451021676638018,0.1049910336703689,320.0
190,0.0842091062369213,0.1469786968476588,0.1059563331067969,307.0
191,0.093521923600463,0.1558210717023267,0.1078105041150845,284.0
192,0.1573961243236869,0.1220143095918978,0.1094880537392625,427.0
193,0.0775549327854928,0.2281415450285979,0.1054963153277516,58.0
194,0.0746683409836313,0.2319288409826973,0.1075622733313293,56.0
195,0.0752458385304153,0.1421600013879741,0.1070897185923938,366.0
196,0.0903722807898467,0.2309174747760265,0.1094476156467859,66.0
197,0.0893328156806658,0.1524148145308949,0.1051172568687136,278.0
198,0.1387506265997428,0.1168449750278312,0.1036723863188585,452.0
199,0.0686842184429567,0.2250829974654547,0.1004434473770466,44.0
200,0.1645480946995648,0.2343260356393182,0.102105203409586,262.0
201,0.0922042916964095,0.1485258342375049,0.1051498105185916,298.0
202,0.0820271934973068,0.1531987826322539,0.1017304897877742,249.0
203,0.0784866625588431,0.1343238385685149,0.1032005623099439,396.0
204,0.1388180991751341,0.1096248501311677,0.1078920219454198,470.0
205,0.0721468007009399,0.2326538576281931,0.1032723459485916,49.0
206,0.1494482543463951,0.1160975074526668,0.1086696771267871,413.0
207,0.0836951095713505,0.135704535036791,0.1035624692968069,388.0
208,0.0740256679164557,0.242547754213789,0.1006988351661932,43.0
209,0.0943306375305156,0.1441937019867765,0.1085532455180893,371.0
210,0.102310811215604,0.1710047188342405,0.1049720298586832,184.0
211,0.0915535513393151,0.1329414280564028,0.1077689510042051,450.0
212,0.1666721668320471,0.1009213006290187,0.1022091674834548,198.0
213,0.0770508395860535,0.2287851735617956,0.1075654077654753,60.0
214,0.0871859989445249,0.2326536265070581,0.101678253151371,53.0
215,0.1644674748778779,0.2550160518799924,0.1004701390501737,238.0
216,0.1688300204406817,0.2353526206453508,0.1014716255567767,261.0
217,0.0832501830712906,0.2365023152118861,0.1059102510504088,53.0
218,0.090611232947825,0.1459331889544259,0.1079698494248507,341.0
219,0.1596065280165949,0.2465466298929372,0.1030916919014787,254.0
220,0.1678350100614286,0.2549275552254482,0.1012127380865919,240.0
221,0.078116168106211,0.2210454300996319,0.1091393253785586,76.0
222,0.0578111979680834,0.2386257271951621,0.1065854565570848,33.0
223,0.1727450592536046,0.2634023467113716,0.1000827643894085,229.0
224,0.1837439756897311,0.2579750670739706,0.1050353448394655,265.0
225,0.0838798996667795,0.1469491119311062,0.1098530877425288,345.0
226,0.0879913112836812,0.1515713163290644,0.1073121447033498,293.0
227,0.0835716294468563,0.1533267212320589,0.1083564313770416,289.0
228,0.0699817009570328,0.2390173627220677,0.1011760743002394,37.0
229,0.0859928391396384,0.134181466783827,0.101388803007347,385.0
230,0.0926179189089975,0.1607783342515403,0.1074816391427406,246.0
231,0.0617503612284504,0.2357894829840727,0.1086830535749935,43.0
232,0.1537141451623928,0.1240744020458205,0.1008117801927589,347.0
233,0.0847671005491595,0.1414427108021355,0.107393161441578,378.0
234,0.184641842287945,0.2453561349038628,0.106441155976417,288.0
235,0.144132539772603,0.1024273177966034,0.105826947835735,367.0
236,0.0680449695230657,0.2332143086464077,0.1045381788831762,43.0
237,0.0983214990818698,0.1342990485095923,0.1089543261612818,458.0
238,0.0734055908335658,0.1420425251246767,0.1013232492146663,308.0
239,0.0801180698564192,0.2451160179984936,0.1066245695889023,49.0
240,0.1023624356496874,0.1570489240436856,0.107580078289612,293.0
241,0.1431630977381318,0.1038918887429406,0.1009174465265867,322.0
242,0.0861156061968435,0.1630684478643651,0.1082888213045302,236.0
243,0.0929593153750727,0.1386696213017303,0.1073064229597561,401.0
244,0.0654593267428785,0.2405607456212082,0.1056475308007608,38.0
245,0.1623711628224182,0.1179973391047389,0.1089606784264699,364.0
246,0.1897617028764229,0.2484514752882961,0.1046934066471334,286.0
247,0.0592291170495148,0.2353560780651088,0.1018601617228178,32.0
248,0.0849336652696724,0.1563201133694228,0.1086901303126082,277.0
249,0.1674768837148662,0.0998826823457107,0.1087958395097823,249.0
250,0.1058034825487615,0.1329598988970158,0.106992108688226,474.0
251,0.1639334486543518,0.2189343876992332,0.1083644655784714,288.0
252,0.0956791778758509,0.1501343254097172,0.1057608182993559,301.0
253,0.0837408925310748,0.1379203749518721,0.1093391406297876,405.0
254,0.17398125469818,0.2332684339726116,0.1041168425825934,271.0
255,0.0787489950656984,0.2271770082347035,0.1025664636962453,55.0
256,0.0757385390085214,0.2304839425780005,0.108956736931582,60.0
257,0.0925154711381695,0.1237964029851126,0.1040620865120424,499.0
258,0.156184817426218,0.1074216473446239,0.104681191970064,299.0
259,0.0737094034477904,0.2332870763604612,0.1028042456558024,50.0
260,0.1781567294177539,0.2405173756343697,0.1009708349879516,267.0
261,0.0927671498504712,0.1370148302044651,0.1057053432622525,400.0
262,0.0873145818153577,0.2353848864679222,0.1023931671366449,51.0
263,0.0709439555989241,0.2223863846962703,0.1047736610659888,64.0
264,0.1660290517845865,0.2450238917308925,0.1090246453664319,263.0
265,0.169003395970296,0.1258588190700854,0.1048666417158782,329.0
266,0.0883314664823377,0.2394097549130143,0.1071368990445688,52.0
267,0.0774007139191301,0.2314013475908148,0.1051547925287484,55.0
268,0.0762116438209586,0.1377029652849694,0.1095955682440545,411.0
269,0.1694900417187071,0.2492992620647144,0.1070892654805968,263.0
270,0.0924434755235036,0.1433686268715193,0.109633458700812,389.0
271,0.1647610436009925,0.1103384247644499,0.1022916892933138,242.0
272,0.0650922401023395,0.2283678214863036,0.1084312567715606,54.0
273,0.084634902829616,0.1498460240887137,0.1030618558291928,282.0
274,0.0776128476445123,0.2258459068059749,0.1041725075503292,59.0
275,0.152756930722937,0.122429223981131,0.1000545596159325,340.0
276,0.08753933151361,0.1711055899320533,0.1052637163050433,170.0
277,0.1657143567015988,0.1136636514756555,0.1003708921663065,233.0
278,0.1588485468560048,0.2501205094183484,0.102585758993496,247.0
279,0.1614486474126519,0.225699519956502,0.1096406793525729,280.0
280,0.0766990526937117,0.1420959423439743,0.1078087569316076,376.0
281,0.1024718035352466,0.1260985907316524,0.1006119264597087,449.0
282,0.1736202022957516,0.2588460475563904,0.108290669263396,257.0
283,0.1667312942615209,0.2419320820547316,0.1028195443641709,260.0
284,0.0821506198623849,0.2307406928757689,0.1091793226713795,60.0
285,0.089286240585735,0.1278212171232997,0.1030269931434548,448.0
286,0.0846187057662655,0.1511763803536379,0.106638468774734,291.0
287,0.0687387118195471,0.2373597899513795,0.1052883218074269,45.0
288,0.0757990049009135,0.129861088229996,0.1068432111599377,464.0
289,0.1535384017135901,0.1205864928657834,0.1040190685436574,362.0
290,0.0783638806046946,0.1455606931400169,0.101302665864728,290.0
291,0.1592992568244253,0.1172286021774672,0.1074090477562376,351.0
292,0.1672683872736502,0.0996940233486543,0.105252009036418,216.0
293,0.1771687911362699,0.2468230457542094,0.1000151701850545,256.0
294,0.1642992971760285,0.1193192096145149,0.1089738058678698,368.0
295,0.0910881331367649,0.1330629650402696,0.1067834264930074,431.0
296,0.128285336950129,0.1454465983689716,0.1091080141317223,516.0
297,0.0674547949679377,0.2373177287151849,0.1033371498243075,38.0
298,0.0646133949821848,0.218315520985828,0.104495199565869,62.0
299,0.0721106600961792,0.2249819266760613,0.1075041515085151,66.0
300,0.0746729462563137,0.2452070991872056,0.1054520926786074,47.0
301,0.1489523360920072,0.1021834391951365,0.1077964013699624,347.0
302,0.0762324383251571,0.2350520556224861,0.1051467621701581,52.0
303,0.1028384006765986,0.1444566614051521,0.1043191215657879,328.0
304,0.1630396564706885,0.1050305259217473,0.1060592032799512,267.0
305,0.0628434119820548,0.146576099213285,0.1015496494731962,271.0
306,0.1506191818933306,0.1219729138510128,0.1000717934323289,351.0
307,0.1914499581045777,0.2413111199942134,0.102726394284584,292.0
308,0.1611317611108394,0.1134624908981886,0.1094900563677376,349.0
309,0.1751792741345214,0.2343035863302931,0.1067139252246832,279.0
310,0.1053816842676352,0.1362713437892777,0.1056590949378265,428.0
311,0.0948401278511913,0.147614780918435,0.1018792940104214,286.0
312,0.0812312936765947,0.2262660447786136,0.1047891613408454,60.0
313,0.1028395540301702,0.1562899032815431,0.1052420259701895,266.0
314,0.1533425636893564,0.1054240802721233,0.101486368165736,277.0
315,0.0626468783853674,0.2421554818946944,0.1094533940968226,40.0
316,0.0786766861448416,0.2278652183639047,0.1007418729008696,53.0
317,0.0625199406097583,0.2341145498074174,0.1058976328109514,42.0
318,0.0520467153325346,0.2294241125231385,0.1010822633985971,19.0
319,0.1613980674261004,0.0931395609924478,0.107312839821842,253.0
320,0.1466667075516251,0.113245919654409,0.1095528306463743,438.0
321,0.0710424563498725,0.234653359359791,0.1078776871653123,54.0
322,0.0640165706902234,0.2313830003808406,0.1053807130968909,44.0
323,0.0818451677734675,0.2404137388591725,0.1057304955617848,50.0
324,0.0785397241209514,0.1479916967772613,0.1087748784240441,323.0
325,0.1456407286614672,0.1094226359670864,0.1071071625939788,402.0
326,0.0860978536096549,0.1405014028352026,0.107340443653127,382.0
327,0.1609856097781654,0.2431821914448284,0.1016139169464625,258.0
328,0.1608121737766786,0.1096429270878489,0.105803430844282,298.0
329,0.0752371690581921,0.1368626991318074,0.108396769577582,405.0
330,0.1013292851418186,0.1380241696718603,0.1074626419887056,420.0
331,0.0752139855532431,0.1463457893102198,0.1074263238708442,323.0
332,0.1511970860341115,0.2427426263954639,0.1036894182960246,259.0
333,0.1554159067671977,0.2578079075126632,0.107771323625007,246.0
334,0.0786215707203929,0.2551035281596434,0.1079181844385188,38.0
335,0.1627402575969063,0.1019718722269035,0.1059501320429743,255.0
336,0.0916368611377448,0.1457140194398681,0.1045324774416125,308.0
337,0.1714437464669652,0.2477977439774621,0.1029344154934879,255.0
338,0.096002246347442,0.1412641105131252,0.1078396601848503,392.0
339,0.0830505859115386,0.146520694792384,0.1055622315140381,308.0
340,0.0748847587779836,0.1563910427032221,0.1075269928986074,266.0
341,0.0973290589483096,0.1612844305662424,0.1051365932063914,238.0
342,0.1717958177521039,0.2528418822529207,0.1032359906840375,250.0
343,0.0866403702513892,0.1451637185789509,0.1014546780715082,293.0
344,0.0803553233881804,0.2448853214259842,0.1069255484406419,49.0
345,0.0806683530367925,0.1463509803982633,0.1080517587625487,331.0
346,0.0942753640388138,0.1482667260007757,0.101273575818113,283.0
347,0.0716095958076789,0.2295410309819796,0.1039733479032239,52.0
348,0.090991967355312,0.1281852406248378,0.1049152980676251,465.0
349,0.1769379408732604,0.2531158312684189,0.1057783159820593,261.0
350,0.053392152937196,0.2263746536890041,0.1065090483780877,41.0
351,0.078519751032478,0.1241005864970034,0.1054524419818888,509.0
352,0.0759820689119145,0.2326547112584033,0.1024646435762051,51.0
353,0.0797654902373158,0.2353617804874626,0.103305474803825,50.0
354,0.1515331752206203,0.1295517011012639,0.1014916799588268,409.0
355,0.1464156735449684,0.1095417288919253,0.1072928564788475,394.0
356,0.0864531962912261,0.1580033478150538,0.1005591267774187,223.0
357,0.154593976690403,0.1129042031275541,0.1055135479375399,340.0
358,0.1602430542205626,0.1134329444345656,0.108235224210002,342.0
359,0.0775056938669904,0.2239250332541645,0.1076082770343955,69.0
360,0.0973004485781173,0.1499886703696168,0.1079980869961712,315.0
361,0.1664761012696058,0.1330668952200846,0.1096333316384552,428.0
362,0.1776778369101673,0.1074754104591706,0.1058880723219812,197.0
363,0.0840052450216282,0.1584905810743647,0.1078903686417118,257.0
364,0.0691675924259773,0.2486999800150847,0.1062656499111806,40.0
365,0.1436706878904205,0.2376083242924176,0.1029522512412023,252.0
366,0.0812514085450019,0.1308169040384439,0.1023504513179782,405.0
367,0.0854905790942174,0.231910314230839,0.1007951356232207,52.0
368,0.1446680899787147,0.1009644202454021,0.1094979924522162,405.0
369,0.170474076264721,0.2428882731309976,0.102921160177644,260.0
370,0.0799877036447334,0.2293592051043324,0.1028028250935604,55.0
371,0.0964755392064779,0.1401462939873619,0.1020825825055677,339.0
372,0.0971645012205026,0.1463840850521348,0.1093145133467868,360.0
373,0.090351439110909,0.1320760315486518,0.1083356558330195,468.0
374,0.0842388633922048,0.1412634153576273,0.102350625589556,324.0
375,0.157751082260556,0.2450141260597474,0.1033810840266527,258.0
376,0.0603037876538594,0.2372848797657205,0.1006925163392659,30.0
377,0.1588729313350105,0.2345908210055839,0.1024178718939615,262.0
378,0.0672193050423218,0.2453927806631023,0.1047553712796661,36.0
379,0.1639971417108777,0.2460516756618248,0.1074430978273268,261.0
380,0.1800505459316545,0.2293697583946254,0.1093378978182451,298.0
381,0.1443232577051217,0.1015187358468414,0.1096013585562477,408.0
382,0.0730824558945724,0.2323266174561251,0.1077110173112201,55.0
383,0.0608850128145896,0.2403053882783342,0.1086842552315908,40.0
384,0.0656134280429989,0.2368709843169881,0.1008570510250537,34.0
385,0.1437742211819901,0.1160936435423324,0.1075252948214968,446.0
386,0.1584235782605764,0.1177218760951524,0.108225577874759,370.0
387,0.1007759006240812,0.137754397416177,0.10340874423356,388.0
388,0.0861926145723909,0.1363307317795363,0.1052396079801626,397.0
389,0.1758215543281366,0.2517660372908712,0.1043154601668244,257.0
390,0.1504815797031788,0.1058199984688493,0.1001895730218018,283.0
391,0.0922931585869287,0.2349229857698162,0.1083107472621608,64.0
392,0.1686676691356569,0.111875226143679,0.109082648134677,296.0
393,0.1476416186933312,0.1086168018018037,0.1074993415605009,380.0
394,0.0959841006887909,0.1435602498919067,0.1044925680852177,331.0
395,0.0696853782536535,0.230841566079448,0.1012836425897976,41.0
396,0.1748799388692602,0.2511319898555142,0.1084714967117822,270.0
397,0.1651717172846067,0.1185473392566202,0.1099381003700536,368.0
398,0.0856311385613229,0.1454178268615665,0.1078609659938657,340.0
399,0.0798904227313802,0.2314913419548026,0.1069922268208935,56.0
400,0.0971816899756265,0.139269300787802,0.1068162392295834,399.0
401,0.0974585871626008,0.1406167933744533,0.1055948708357546,380.0
402,0.1694962254085046,0.1212932270693918,0.1019276495750705,261.0
403,0.0915840178010294,0.1514527314687315,0.1026294369624631,267.0
404,0.0889116267855966,0.1518144652118249,0.1021864832779804,262.0
405,0.1423772281158053,0.1179605780656074,0.1062820606018677,453.0
406,0.0996444872683319,0.1458216980532801,0.1053274321443268,325.0
407,0.079454784283133,0.2382123794920563,0.1076213226565215,53.0
408,0.1686584350167906,0.2411319127633316,0.1084909796701894,269.0
409,0.0914353612554065,0.1459108058062412,0.1086847803559085,351.0
410,0.1090709566318081,0.144641809723038,0.1098273125464522,441.0
411,0.073201778191883,0.2532225811375816,0.1023103256324464,29.0
412,0.0793718435930318,0.1562709038712383,0.105579804202251,254.0
413,0.15509985950014,0.1021293256612468,0.1048317874458438,285.0
414,0.1844559291310367,0.2288949369806483,0.1040372939718259,290.0
415,0.1535613593416098,0.1116304435911263,0.1015867087072462,305.0
416,0.1124215512005087,0.1374609926595995,0.1073229853441744,475.0
417,0.0550268546269558,0.227044722831366,0.1014445773881898,27.0
418,0.0748041486860402,0.237824489068701,0.1047802017925118,49.0
419,0.1489720035221088,0.1334008714505878,0.1093238409840121,519.0
420,0.0762990368342331,0.2321432772028928,0.1044896017910379,54.0
421,0.0617758984840815,0.2259727530309628,0.1097709488501276,57.0
422,0.16672846380924,0.2363224311876109,0.1023363237204902,261.0
423,0.0998925542771829,0.138360846270551,0.1011940652823659,354.0
424,0.0765858817872376,0.1513139032267865,0.1015143861148799,257.0
425,0.0679254995928564,0.1566097620157609,0.1085261490464682,272.0
426,0.073070737790068,0.2185374167804652,0.1070799250065901,75.0
