,x-coord,y-coord,r-radius
68,0.3577256433791007,-0.0165872801263202,0.4377790593863078
69,0.3432494623017308,-0.0338933357266273,0.5339734623514116
70,0.3372976136737204,-0.144979866803958,0.420420741899428
71,0.035759252000105,-0.0485422975033461,0.3382402419871378
72,0.1120957718217509,-0.0783919249963567,0.4448532356543513
73,0.3080837429769681,-0.1477890585770534,0.4728449491413131
74,0.1117192656293304,-0.0914468927500802,0.4848438503455111
75,0.3232905951890086,-0.1164254808427888,0.2718386657635993
76,0.3218089013279984,-0.0064997578666137,0.3450555429377721
77,0.0454811150154116,-0.06820461991663,0.2183497036994744
78,0.0979061278829409,-0.0122880221859279,0.3100634846657141
79,0.0329697653087632,-0.0419682782028675,0.1563279843238683
80,0.0784530334773894,-0.0788551258162802,0.4504568986048505
81,0.351557104685763,-0.0059543125467288,0.2303401809514728
82,0.3407254966870365,-0.0271418521128214,0.5433249106869734
83,0.3168361793994533,-0.0191190403662855,0.3867564001160347
84,0.0957905747395594,-0.0870476451139467,0.5512465280628899
85,0.049417574608751,-0.0572794520823694,0.4100547190888505
86,0.0969573985143334,-0.0825068734618446,0.3689753473486935
87,0.3310297847292375,-0.1344775989446684,0.5524101215965744
88,0.0493315560212685,-0.0664051052386709,0.3413606621017544
89,0.3197834277349963,-0.1282874659438738,0.3866604898727901
90,0.0979369421481,-0.0387445293862526,0.4502637641210867
91,0.3339328915097939,-0.138297178909762,0.2942814502979775
92,0.3400788437094919,-0.1383261057302099,0.294314952794554
93,0.3328323831917451,-0.0006443297774808062,0.181396900866081
94,0.3324379319335442,-0.0174849635005517,0.4003121582962653
95,0.0207621516360092,-0.0523840349591147,0.2019089831564688
96,0.0862294429238517,-0.0214890428755071,0.3193666771638764
97,0.3241824065254806,-0.1389117990770081,0.3058729567012455
98,0.0930902107593805,-0.0220933347680154,0.4955772952568068
99,0.0416221193318054,-0.058734546650644,0.3574937024014198
100,0.0575476006049626,-0.0486363845301754,0.3535960705129962
101,0.0411570942986108,-0.0583010702400555,0.3362186211924378
102,0.0956024922697015,-0.0937006603970446,0.3605032809362776
103,0.3055407223733687,-0.123145021519751,0.4417576029684206
104,0.0771289496047206,-0.0063373749619168,0.256187164004154
105,0.0482929109864788,-0.0630144732854448,0.4887845686028385
106,0.0928341850458689,-0.0188106017256773,0.1191620863794108
107,0.3262986306610967,-0.124455469874335,0.1046292156172019
108,0.3349771995872244,-0.1461311446982929,0.5437901838909075
109,0.3390940713547528,-0.0056257654093684,0.349575060161342
110,0.0961567916154495,-0.0635304900675563,0.4737891007693388
111,0.1145746229400138,-0.0744106467858077,0.17061306240205
112,0.1097264076156175,-0.0677500521825257,0.3237632170911345
113,0.0988199098620669,-0.0763097112556848,0.3506283626341254
114,0.108949296815615,-0.091178375205848,0.3333319650872633
115,0.3333228340183085,-0.1355897305479265,0.4590231143916958
116,0.1098491504194996,-0.0839132545371658,0.3088344313566054
117,0.0904324485007697,-0.085210065350932,0.3177352724148138
118,0.0497902531537297,-0.0499690494900725,0.5021820357970372
119,0.0350180970874326,-0.0538730200575828,0.4090597966104988
120,0.1020078201751733,-0.0246565682355199,0.3803853486622278
121,0.3191875899008585,-0.1535769265083637,0.3773727129867167
122,0.33950830519014,-0.0071465213858981,0.4165677694361401
123,0.3333623766591397,-0.1437223609231342,0.4927406997725338
124,0.0941289617953093,-0.0052808068037151,0.5266327832247837
125,0.1097627207224728,-0.005437877039673,0.2324367770349911
126,0.3428403219554066,-0.0065352780967012,0.4034368416887718
127,0.1102963984231089,-0.084450194999988,0.2567586558342491
128,0.3423391233794011,-0.1170845733650471,0.3904539929465193
129,0.1122741348073178,-0.0996134160314999,0.3158517623988805
130,0.1037980997023122,-0.0764601409111794,0.310873760296826
131,0.3197981361633579,-0.1523435617991616,0.352974567781316
132,0.0980472443076266,-0.0354452239493219,0.3161847530335536
133,0.0882753078389567,-0.0065475224468735,0.5336064722309184
134,0.3445489199931394,0.0105289356901087,0.3551927698464561
135,0.09982426197553,-0.0119172386311663,0.1797049023914881
136,0.0992678202625225,-0.0329916635125759,0.4097967728212288
137,0.1118627958686031,-0.0738484800861335,0.4249788392942661
138,0.1049327833425427,-0.0227243948652993,0.3147044401261518
139,0.3515773364560819,-0.1489566700859702,0.325831804786017
140,0.0345458781359589,-0.0621706372125816,0.3737888200611869
141,0.1030712074291357,-0.1035924697909613,0.2621357617413067
142,0.093532856093466,-0.0820181246599622,0.3455057814728494
143,0.0301063299553123,-0.0574841068019821,0.3034307750019812
144,0.3412588811201564,0.0043681436171165,0.4833602459789986
145,0.1118184652083246,-0.0225340112325899,0.3758836207595422
146,0.0868303815989103,-0.0016342835702514,0.4085219894677661
147,0.3450057495027429,-0.0030579817111583,0.5337690010624404
148,0.0345405537743472,-0.0479875909425935,0.5746977300080047
149,0.0256175579318542,-0.0529819431345127,0.4453707904405097
150,0.3299134899134887,-0.0187046032505469,0.3661065731113821
151,0.3466331623848052,-0.0061551083133542,0.3162644508486723
152,0.1000526335722048,-0.0881532084709709,0.2782302605389474
153,0.0486385767833701,-0.055342170530622,0.4671644764198368
154,0.3344197977443325,-0.019467695384278,0.4715465060901768
155,0.0829728089095487,-0.089332319448038,0.4485380497058056
156,0.3154198862795885,-0.1394430623616827,0.3836890770727448
157,0.3290197842666031,-0.0108064363370674,0.3330564361164991
158,0.3251429815281731,-0.1483353699894191,0.3382934820950746
159,0.3456301366347621,-0.0114743571300759,0.5279048839150196
160,0.0925236944612921,-0.0242945102560787,0.5680655126675118
161,0.1165250467929882,-0.0617967179518493,0.2412846937045769
162,0.1261650834397804,-0.0760467108627281,0.3335449988959209
163,0.1080209743205095,-0.0936439948281223,0.5905257109875137
164,0.3347063840940095,-0.0073846343845079,0.3545616645784141
165,0.0347582560010877,-0.0525193740333689,0.2651700887083272
166,0.3219068104922155,-0.1443403216399781,0.5053343844637678
167,0.0930535807746038,-0.0065493841917589,0.2770654883588243
168,0.1040727559164438,-0.084265764317618,0.4879058353873488
169,0.0854715417237825,-0.0879591930497264,0.2800479128604858
170,0.0848519063188942,-0.0123887970842414,0.3349151191357187
171,0.1045799000135475,-0.0143606866325462,0.6434088559851784
172,0.3009041466846632,-0.1482892892295498,0.3123312502034471
173,0.0398401507999639,-0.0637760246652525,0.5417807108423295
174,0.0953800194691138,-0.0226099319781544,0.3486892609480953
175,0.3342964994815697,-0.007483680631841,0.4893422792384454
176,0.1277866763093738,-0.0782460001489976,0.4934646794408452
177,0.0875531021671281,-0.0351064948967893,0.4296831955738878
178,0.3185936010572457,-0.1558933246805526,0.2665250739068363
179,0.1045625539726128,0.010252474700487,0.5396466692000225
180,0.092006210011464,-0.0082471397766998,0.4680295473876882
181,0.3292738885194559,-0.0240486261593906,0.3699928023940095
182,0.0917808552860693,-0.0722694744810101,0.28321224427673
183,0.1117481752656285,-0.0274061288443074,0.5445783323410265
184,0.0484650403302329,-0.0661269559689318,0.4853967581285483
185,0.3146654936300311,-0.1276336846216735,0.2525825094923839
186,0.0931232525445644,-0.0873657598100351,0.3178960914779048
187,0.3292971450326429,-0.1478569165117623,0.4239355143262995
188,0.1051333366445203,-0.0995467127130083,0.4617614116269933
189,0.3326980465271985,-0.1428359055806728,0.2057889601031301
190,0.0423874774929304,-0.0581092738991572,0.4105946590673824
191,0.1001003035378115,-0.024140814610402,0.5228429018367411
192,0.3406052313915024,-0.0044202594215499,0.4837390902483447
193,0.0955389105276557,-0.0136019621426,0.3702434716663295
194,0.0493460141474941,-0.0601723864785455,0.2508060836223994
195,0.1196715232342171,-0.0102697425489163,0.4553334848817746
196,0.3309842864688319,-0.0137526845244525,0.3509059675193111
197,0.112820697292874,-0.094090933681956,0.3889785992022688
198,0.1087134354384496,-0.0251196749976562,0.2512077252994149
199,0.0938619258655104,-0.0324850296425046,0.3743071156873956
200,0.0351776906986906,-0.0566405496601007,0.3115228487526776
201,0.0943292878005415,-0.0807521147681002,0.4260294635620972
202,0.1144729288257709,-0.0696455678206977,0.2115704459358188
203,0.0962069727434265,-0.0763725973657984,0.4934737742754872
204,0.1156017221356964,-0.0046307799026751,0.2931486650424534
205,0.3424851808091197,-0.0066681606543796,0.4328170916336383
206,0.102600003077201,-0.0743726455454409,0.3750210022431151
207,0.3344432949402108,-0.139607591739627,0.3690493137396726
208,0.0503151333381871,-0.063838077230761,0.4425008245134941
209,0.3281560840873774,-0.0341376061425976,0.3790514484242897
210,0.3300066859723459,-0.0274328517544818,0.5149582424141899
211,0.1078513148601922,0.0027754148026706,0.4101655762857696
212,0.3228512238403363,-0.1496735244557908,0.2596709337293717
213,0.3347307812494998,-0.0220657756732207,0.3711651146276236
214,0.1031698260919176,-2.1958888677613145e-05,0.3383024400992708
215,0.3531887289070674,-0.0234668592984809,0.266806591454759
216,0.0924248856794075,-0.0281217808821952,0.1836197894788402
217,0.3419015182665961,-0.1347815902039689,0.1600029473894593
218,0.1163083954221671,-0.0790562707883267,0.3641314805772119
219,0.0399515136879283,-0.0529257765772389,0.321215094218014
220,0.1008166517193083,-0.0184365551633703,0.5152680982423979
221,0.351826078588089,-0.0045768442803295,0.5155919678564751
222,0.3243165068170114,-0.1429571580836975,0.5055200836582789
223,0.3106832504000419,-0.1485192787224476,0.3794520365653915
224,0.3328136857622218,-0.1297754321193286,0.193117866067538
225,0.0308564014599667,-0.0656821811201595,0.4900405166171001
226,0.1131781614494098,-0.0002650712195568679,0.4613919988142355
227,0.0353015597014101,-0.0658766160120443,0.3729824240191045
228,0.0817287002861253,-0.0155053649389699,0.4533599779988573
229,0.3168149358422067,-0.1329076377135283,0.2677693526934528
230,0.3105221082241532,-0.1580713851846569,0.4051237891936782
231,0.324866051072923,-0.139251949767833,0.3711809398196946
232,0.0312419300297024,-0.0730468317974715,0.4559524848284447
233,0.3277050035747523,-0.1288239419092628,0.3780279724977582
234,0.0897216719107893,-0.0211389361483681,0.4734737086174116
235,0.3484388360869341,0.00036896539654470914,0.1568176226398461
236,0.0419820926069629,-0.0490091212517421,0.1792525484701527
237,0.1116224369812193,-0.0809606553393156,0.2602350089921945
238,0.0255738021619449,-0.0454936314081161,0.4256444487661733
239,0.3458377776415983,-0.0066461846237434,0.386768182314563
240,0.3148150649067854,-0.126953838784927,0.244544357104465
241,0.3092103284356023,-0.1297951957034974,0.4016714911873578
242,0.0974811542516683,-0.0916510741570724,0.2663816812023678
243,0.3319229410981211,-0.1445536435846537,0.5129839125545694
244,0.3241771310453308,-0.1482253642955258,0.2731324945134266
245,0.3544994956312056,-0.0201180954513928,0.2801915987814617
246,0.0974338498488307,-0.0760727525892162,0.2868158710153475
247,0.3285348109625738,-0.0107565750233479,0.3801047441440203
248,0.320578029140467,-0.0150894814451276,0.2777367015686154
249,0.0346108225391043,-0.0542347672879078,0.3573772405159369
250,0.034137653526262,-0.0627730606106317,0.2251134283890545
251,0.1250554213035427,-0.0806257082217671,0.3704597207226131
252,0.0898069643734593,-0.0216015986370356,0.3198220468118488
253,0.3272118827146647,-0.1454859880750508,0.2505723564990669
254,0.0451758479952955,-0.0721191428253521,0.2810698862803045
255,0.0383486173742951,-0.0622506345780053,0.3089805509951784
256,0.0890319308154199,-0.0183091837315714,0.2698992898280776
257,0.1121765107924536,-0.0892478699701209,0.2980675599543969
258,0.0917784876418858,-0.0295675136035545,0.2859268173568237
259,0.1124764715817588,-0.0879817452221559,0.3719485747403552
260,0.3304886991654536,-0.0159500278692258,0.3192456929481294
261,0.3209985322636787,-0.1361156562701111,0.2745077067718988
262,0.0967760274842125,-0.0289650796211944,0.3769107708447414
263,0.3326542305563442,-0.0078575684375426,0.478982606917536
264,0.097618242948002,-0.0234208951424562,0.4366945292107954
265,0.3323033174141631,-0.1365549420518595,0.5616938083060462
266,0.0817317142461092,-0.027687110032392,0.4617594451539529
267,0.0414201436671042,-0.0660390774943652,0.3297212128341055
268,0.0310502141165427,-0.0643357637725862,0.3761601473930142
269,0.0975474555499089,-0.0233177620028468,0.4022839976214639
270,0.1203159664455198,-0.0664341121463645,0.4222252843993879
271,0.0928114104515203,-0.0724685080921094,0.3270955353566955
272,0.100373390895606,-0.0917546030790607,0.2719172539465957
273,0.0370977582483475,-0.0553276576167932,0.3221600497540549
274,0.3386660131437034,-0.0347308250545481,0.2714690941482824
275,0.3452339085994739,-0.0140990249943639,0.4810478997690399
276,0.337929509563919,0.00011757502858878928,0.4301394594184287
277,0.1308737503938463,-0.0705037581527226,0.3519561312123826
278,0.0934452197751395,-0.0735968400110168,0.3198661766792341
279,0.0395750714180198,-0.0632020666321442,0.515203692768478
280,0.3330294616847442,-0.0130827218489841,0.3579084375210276
281,0.0993282983312894,-0.0033902019510217,0.4216502365019164
282,0.3321435511333009,-0.0192485399757065,0.3903811013391638
283,0.0140522607266094,-0.0620718954233378,0.2660724190126891
284,0.1001426843821847,-0.0317595363056455,0.2777522207939481
285,0.3240902238952262,-0.0244083021461374,0.2954921581112891
286,0.122843169500233,-0.0803098695782135,0.464034301362854
287,0.3250734082300057,-0.0106926356260489,0.4360969733738101
288,0.0414426372589209,-0.0593179072942354,0.0604208909106932
289,0.1029995529793619,-0.0080268887898536,0.4431035068329729
290,0.1061849049298414,-0.0178155906647864,0.3532843502299637
291,0.099681125173617,-0.0634441089497253,0.4567231172778036
292,0.0555352896074026,-0.0321841458368658,0.3885396906930751
293,0.3354696460910846,2.4986652501722204e-05,0.4365688412853754
294,0.3342684022777856,-0.0046353418982652,0.5066939368147155
295,0.3492453383620711,0.005697878367506,0.3548755081378817
296,0.0293621383549983,-0.0738050317897489,0.4093504793567498
297,0.1156883204884359,-0.1032820195407941,0.3445959382629803
298,0.1064363505392618,-0.0122139765112674,0.3847367619834962
299,0.094897032703023,-0.0709648913948131,0.3899473742590499
300,0.3325922846090946,-0.1474459914777423,0.4571856167150791
301,0.0955877792062825,-0.0282197606856973,0.3587081902435572
302,0.0360752378695592,-0.0490632088622052,0.4417515364756501
303,0.0460734356607023,-0.0514903045927413,0.3500526734979085
304,0.0842433941669499,-0.0729559794868168,0.4251643815914864
305,0.0915768863941877,-0.0842200638486487,0.5979344025632566
306,0.1059834804775912,-0.0859720686697394,0.4380675335404112
307,0.0372036461040918,-0.0708959777427632,0.4274848850694965
308,0.3318628182479921,-0.0157387894155157,0.1886451665026657
309,0.0299233993140725,-0.0709654031752105,0.549846435691012
310,0.0906500060408091,-0.0111962423401431,0.2442612180338632
311,0.3249854381518436,-0.1436225958222952,0.2917858853856893
312,0.1010384627529871,-0.10071205212224,0.4074160337217661
313,0.3456691220458266,-0.0231908954746544,0.384610403384276
314,0.0943056305782987,-0.01227068881136,0.4851062628952151
315,0.0594966799944851,-0.0397879297413837,0.2579272739240424
316,0.337978234307587,-0.000489294759207089,0.6606431290667012
317,0.0922599716605996,-0.0797889268086968,0.4681165711359197
318,0.1044526911177994,-0.0948261094016051,0.3451893806629723
319,0.1138089942604232,-0.1034462271450504,0.3136605523236915
320,0.0899806228235141,-0.0011260985218017,0.3779012406859807
321,0.3343693306476762,-0.0180587398497061,0.4512556646035387
322,0.3298921918328181,-0.0218761854949695,0.4611811567993418
323,0.349386117839057,-0.0152690877435017,0.6894313593446368
324,0.0962109631833014,-0.0141368597064857,0.3589967374543734
325,0.3351395698214991,-0.1340973274452797,0.4304758755665276
326,0.0475543717160444,-0.066458771112787,0.2614831665781442
327,0.3370127757158314,-0.022443922081371,0.3928979143452975
328,0.3410297926773024,-0.0112023796540973,0.3979451366134866
329,0.0803559376721691,-0.0294013131126891,0.2669891073181664
330,0.044885560434739,-0.0544742899516684,0.4985758844183291
331,0.0327526904873751,-0.0556873850656665,0.5768850076762687
332,0.068582391410292,-0.0505956473242591,0.3354193065746124
333,0.0561454675215782,-0.057292711699391,0.3572119713269753
334,0.0301312913370843,-0.0596111404639151,0.3516195071141715
335,0.3199745588893752,-0.1236458802262368,0.4727562739337166
336,0.0506488614102084,-0.0621595941343416,0.4910724238671543
337,0.3473081918419467,-0.0163599770984981,0.4015099916651541
338,0.1004641987536226,-0.0933259351881281,0.5638678593578683
339,0.3543169530288175,-0.02122308421241,0.3539333068091461
340,0.079977646519065,-0.0259123661151327,0.3780032613419122
341,0.112521902785482,-0.0820394186361825,0.4196879294104393
342,0.34527053669187,-0.008835153344147,0.4219877691617535
343,0.319443708753268,-0.1304350302103773,0.5080688074276716
344,0.1227513275692117,-0.0168639886383002,0.2966842510915239
345,0.3298351844204197,-0.1429826241138188,0.5022782988552107
346,0.3151071036124096,-0.1422755872917224,0.249582019245588
347,0.3506504123330504,-0.0132783139554156,0.3002710090819338
348,0.0997082679046212,-0.0271447892054098,0.4722540394935216
349,0.3483390446095109,0.0003904296530202797,0.3239398090526941
350,0.0865660967344156,-0.0678953957744254,0.343909138075521
351,0.3364282956300246,-0.0050618190054766,0.3958653452135504
352,0.11648130779753,-0.0890314651399038,0.4936727940846697
353,0.3354989343112157,-0.0132804424350192,0.448572600196671
354,0.1001030738586867,-0.0248962556154977,0.4727410907385267
355,0.315341105666998,-0.1439708006895183,0.4291515139695871
356,0.0535776072881362,-0.0617747576271309,0.3600480434614534
357,0.0965717448593943,-0.0402887212579506,0.4777545969683425
358,0.0365115245352045,-0.0775509193865502,0.3551933945672152
359,0.0480863296301849,-0.059841756739738,0.5112918408591213
360,0.0809927391047916,-0.0255024387968753,0.3533062798789067
361,0.3370256625837249,-0.0153006581548432,0.4515273506658682
362,0.1131080590454818,-0.008530130276017,0.3726492516501658
363,0.0340444245221207,-0.0561252878203116,0.5720240133423661
364,0.1007477480747854,-0.020343601712208,0.3510103766436821
365,0.3203758313901238,-0.1495188615462847,0.3722423285087038
366,0.0877462320031028,-0.0863634661152236,0.2809687075399456
367,0.3257561632316783,-0.0193631022183377,0.4868005472287918
368,0.3508217757724546,-0.1452985142798358,0.3125179926722868
369,0.1125669907104214,-0.0969479897325232,0.4857991006890776
370,0.3584188546964625,-0.0131632061668235,0.3681627005986396
371,0.1130846247299401,-0.0764221773893567,0.2425073663525645
372,0.1000992663841899,-0.0995869386375861,0.5415806297051323
373,0.3282465432840046,-0.1449208618188337,0.2619701440924921
374,0.0578055737460704,-0.0598866833757616,0.3672905753003654
375,0.3265804819929402,-0.0126769900875966,0.3904851095219964
376,0.0437738226025476,-0.0469750176343072,0.5057143216546149
377,0.3450844521163677,-0.1357239798505413,0.3667263326149848
378,0.0385196195465986,-0.0571367453124741,0.3561086788170159
379,0.0936579396006456,-0.085000528131263,0.2805265379693792
380,0.3267007494196736,-0.130178126497783,0.5089654386396343
381,0.0512924378545544,-0.0619244754827032,0.4019101129668354
382,0.3335849056744432,-0.1364426652639316,0.598221947687114
383,0.1187849674530678,-0.0680468269025307,0.309800340238934
384,0.3220264082341185,-0.0207978694165754,0.4351214045419196
385,0.3211264874383501,-0.1253527981793717,0.4700767750334268
386,0.3131102692317732,-0.1328168704573366,0.4273003503906512
387,0.0508528853828654,-0.0627007137302837,0.5241645920048777
388,0.1054499585537605,-0.0704797091900565,0.4036697092446824
389,0.0925211004875009,0.0010547870698191,0.4715917884883659
390,0.3396221414654408,-0.0123282818365378,0.3129646074201374
391,0.1203027254170285,-0.0787790289344698,0.4468749335454899
392,0.0982509730131668,-0.094153107363333,0.4160136383906025
393,0.0954630435963552,-0.0112505280815867,0.4190167749364867
394,0.0889761103018591,-0.0153794088885288,0.3353986200300193
395,0.3143913866106929,-0.1403077653998766,0.2646644144957502
396,0.1046539812382009,-0.0665244322915604,0.4350893166780918
397,0.3326996038551608,-0.1269710145889667,0.4750854070363546
398,0.0228674061380102,-0.0617537223279222,0.1815172977699646
399,0.1006238953033461,-0.0144944239788171,0.318868747402534
400,0.1031034508426635,-0.0802974836897473,0.3367094688812358
401,0.3195334871246446,-0.1431547672047439,0.5819788336866294
402,0.2999278883528708,-0.1358969486577244,0.5045828158263936
403,0.0908264549555267,-0.0278486396940094,0.3456032299113916
404,0.0447306186258033,-0.0695199617659861,0.2003608924997147
405,0.0914907219232575,-0.0866353603774682,0.4136783943086746
406,0.1049223395434589,-0.0772441724655645,0.1812539322037248
407,0.0229106256407501,-0.0689268543521568,0.4628934526773112
408,0.3236520621762501,0.0139227306907499,0.3181037734223889
409,0.0922824967997097,-0.0207340940648893,0.3814334553578953
410,0.1092484991734887,-0.0886495917189087,0.2946536437644862
411,0.0406512194626123,-0.0631552251079443,0.30268625845908
412,0.3279786901684218,-0.1601963292353314,0.4093390836136253
413,0.10536950896461,-0.0135761080643469,0.3654559461021192
414,0.3274092062871868,-0.1597404344395037,0.3067991387284294
415,0.0436842488247677,-0.0627530332150959,0.5017941320212512
416,0.3265727597389615,-0.0142958560398761,0.4972284779674393
417,0.3364642941854669,-0.0311367418624928,0.3647417264656134
418,0.3431010810712975,-0.0107746088311615,0.3173421489050609
419,0.0283561827733428,-0.0567103208554601,0.2905898529584809
420,0.3131665026619316,-0.1172877159228654,0.3272817807743512
421,0.326902331563699,-0.1209404175553958,0.406011437076542
422,0.0526105670744934,-0.0603846198293807,0.47470745098482
423,0.0492591889856739,-0.0490588883377191,0.5124383442379793
424,0.1043070850461731,-0.0778029034357844,0.4223003228465729
425,0.1112878310183771,-0.0842051768175189,0.3156213131777216
426,0.3194187493789716,-0.1458705872950048,0.4965632477048129
427,0.103824396206529,-0.0052434079938449,0.3550529421245952
428,0.3230314472169475,-0.0271474672690118,0.356495889852036
429,0.0205573668827205,-0.0580850298246999,0.4855856844597333
430,0.0483569909699531,-0.0430130478465519,0.3008449591211408
431,0.3160997406307257,-0.1414315983438895,0.1434252359304094
432,0.105096223502741,-0.0147914813219144,0.3570739299740834
433,0.1149364733751257,-0.0686108172789861,0.5873859527460215
434,0.1005223228090564,-0.0987335865180702,0.1716822498225838
435,0.0790754719471752,-0.0245454571738978,0.4602041138125096
436,0.0295393454128625,-0.0654486031426257,0.4778309140955742
437,0.3489303429965576,-0.0191081747307949,0.3120393884240784
438,0.3164339346610058,-0.1424670138955601,0.4163286126029189
439,0.3316287297194521,-0.1252906371591519,0.4192722335640204
440,0.3164070648840268,-0.1329784155085501,0.3065328695931524
441,0.3181147760562846,-0.1414896754112859,0.4297473515561856
442,0.3297319011809432,-0.0207976381949563,0.3215151165718024
443,0.1037017050674352,-0.0155244828207785,0.5800737277773516
444,0.030408222167215,-0.0736894667986453,0.4558625656539524
445,0.1038591197849858,-0.0827314684400519,0.3991134768104677
446,0.0784305852238242,-0.1048917499281858,0.376178799275479
447,0.1088755166768223,-0.0857934868243902,0.4228504882817139
448,0.0448433651163377,-0.0526054198812945,0.5404158849815163
449,0.0433609736292318,-0.0572692697572623,0.2885972852464489
450,0.0453706215183117,-0.0511356828545002,0.3826104236376892
451,0.1098521567996329,-0.0186940343083266,0.1514781861514176
452,0.3367040669332368,-0.014938959853897,0.3002758504679748
453,0.030587107005679,-0.0591394708183065,0.3828694586072574
454,0.0950550690640564,-0.0225096684384318,0.4114834967323921
455,0.3264641728953555,-0.024664689211588,0.439134426230732
456,0.0860783222156122,-0.0156922409160357,0.3498725684716701
457,0.3488531888699755,-0.1374413231369387,0.4960717030859572
458,0.0425444879710446,-0.0730492336929569,0.4966451176166827
459,0.3447339896338598,-0.0136352835246118,0.2974582441003761
460,0.3270977937105374,0.0027032955917737,0.4249704477061586
461,0.3512344606465909,-0.0020226516296071,0.3700578615415945
462,0.3549047489219655,-0.0181198750809326,0.4349864986695125
463,0.0992606426142209,-0.0208930146377514,0.3328972692348434
464,0.3442838550005905,0.0042844355568067,0.4022671712616395
465,0.122148516558725,-0.0967201059888267,0.5970221958470698
466,0.1021484274445648,-0.0096421670070701,0.3898927810176928
467,0.0480555819158878,-0.0580075789489272,0.3270595122117444
468,0.0320231991352882,-0.0468105553397591,0.4387721436394679
469,0.3188992253566806,-0.0032710476568316,0.3412414647792208
